"base_note"
"Oakmoss, Patchouli, Vetiver"
"Agarwood, Patchouli, Leatherwood"
"Benzoin, Tonka Bean, Vanilla"
"King Wood, Salty Amber, Tonka Beans"
"Leather, Benzoin, Tonka"
"Amber, Cedar, Leather, Vetiver, Patchouli, Roots"
"Incense, Gaïac Wood, Amber"
"Caramel, Sandalwood, Tonka Beans, Vanilla"
"Sandalwood, Tonka Bean, Amber, Patchouli, Musk, Oakmoss, Cedar, Tobacco."
"Labdanum, Leather, Amber, Benzoin, Oakmoss, Vanilla"
"Pearl Musk, Sandalwood,, Patchouli"
"Oakmoss, Sandalwood, Civet, Cedarwood, Musk, Orris, Tonka Bean"
"diamond musk, soft musk"
"Vanilla, Iris, Sandalwood"
"Patchouli, Virginia Cedar, Amber"
"Incense, Benzoin"
"Musk, Cashmere Wood, Vetiver"
"Cedar, Benzoin, Suede Accord"
"Floral, Fruity, Musky"
"Amber, Musk, Sandalwood, veti"
"Musk,Amber,Patchouli,Papyrus"
"A Mix Of Sandalwood, Oakmoss"
"Sandalwood, Tonka Bean, Musk, Oakmoss, Cedar, Brazilian Rosewood, Cardamom"
"Amber, Red Cader, Vanilla"
"Patchouli, Sandalwood"
"Tonka Bean, Atlas Cedar, Vetiver, White Musk, Pepper"
"Virginia Cedar, Amber"
"Musk, Tonka Bean, Incense, Saffron"
"Vetiver, Litchi, Tonka Bean, Teak Wood"
"Patchouli, Woods, Amber, Orcanox, Vanilla"
"Cedar , Vanilla , Raspberry"
"White Sandalwood, Benzoin From Siam, Musks"
"Vanilla, Amber, Musk,, Patchouli"
"Sweet Wood"
"Oakmoss, Patchouli, Vetiver"
"Cedar, Oakmoss, Vanilla, Vetiver"
"Vetiver, Sandalwood, Cashmere, Musk"
"Patchouli, Musks, Osmanthus"
"Sandalwood, Amber, Musk, Vanilla"
"Apricot, Amber, Lemon Tree"
"Creamy Musk, Orris Root, Sensual Woods"
"Indonesian Patchouli Essence, Indian Sandalwood, Amber, Vanilla"
"Vanilla, White Musk"
"Labdanum, Sandalwood, Musk, Guaiac Wood, Vetiver, Incense"
"Caramel, Patchouli, Rum, Sandalwood, Vanilla"
"Cedar Wood, Fir, Patchouli"
"Amber, Patchouli, Agarwood, Myrrh, Labdanun"
"White Musk, White Woods, Cashmere Wood, Oakmoss"
"Ambergris, musk"
"Guaiac Wood, Patchouli Heart"
"Patchouli,Oak Moss,Leather"
"Tonka Bean, Leather, Sandalwood, Fir, Amber, Patchouli, Musk, Oakmoss, Vetiver, Cedar, Styrax"
"Vanilla, Musk, Cedar, Sandalwood, Oakmoss, Amber, Vetiver"
"Ambroxan, Akigalawood, Indonesian Patchouli Leaf, Cacao Pod"
"Amber, Incense, Guaiac Wood"
"Patchouli, Virginia Cedar"
"Sandalwood, Tonka Bean"
"Akigalawood"
"Vetiver, Patchouli, Ambroxan, Vanilla"
"Vetiver, Sandalwood, Cedar, Amber, Benzoin, Tonka Bean, Honey, Oakmoss"
"Vetiver, Sandalwood, Amber, Benzoin, Tonka Bean, Honey, Oakmoss"
"Sandalwood, Amber, Musk, Cedar, Oakmoss"
"Madagascar Vanilla Absolute, Ambergris"
"Vetyver,French Labdanum,Patchouli,Tonka Bean"
"White Musk, Blond Wood"
"Patchouli, Cashmeran, Tonka Bean, Almond Milk"
"Leather, Sandalwood, Tonka Bean, Amber, Patchouli, Musk, Oakmoss, Vanilla, Cedar, Tobacco, Fern"
"Vanilla, Musk"
"Cedar, White Musk"
"Labdanum, Leather, Amber, Benzoin, Oakmoss, Vanilla"
"Sandalwood, Musk"
"Cedar, Woody Notes"
"Amberwood, Cashmere Wood, Cypress, Sandalwood, Vanilla"
"Amber, Moss, Musk, Vanilla, Vetiver"
"Amber Wood, Sandalwood, White Musk"
"Neroli, Rose"
"Cashmeran, Virginia Cedar, Musk, Tonka Bean"
"Myrrh,Praline,Musk,Vanilla,Sandalwood"
"Iris, Vanilla, White Musk, Sandalwood"
"Leather, Moss, Patchouli"
"Incense, Amber, Cedar, Vetiver, Patchouli, Musk"
"Cashmere Wood, Musk, Amber, Vanille"
"Sandalwood"
"Sandalwood, Oakmoss, Musk"
"Patchouli, Fir, Cedar"
"Moss, Agarwood, Amber, Atlas Cedar"
"Woody Cashmeran, Creamy Vanilla, Amber, Musk."
"Haitian Vetiver, Vintage Vanilla, Golden Amber"
"Sandalwood, Tonka Bean, Musk, Oakmoss, Cedar, Brazilian Rosewood, Cardamom"
"Virginia Cedar, Incense"
"Amber Milk, Mousse Australian, Sandalwood, Vanilla"
"Musk,Praline,Tonka Beans,Vanilla,Vetiver"
"Vetiver"
"Vetiver, Vanilla"
"rose"
"Amber, Musk, Cashmere Wood"
"Leather, Cedar, Vetiver"
"Amber, Virginia Cedar"
"Sandalwood, tonka bean, amber, patchouli, musk, oakmoss, cedar, tobacco."
"Tonka Bean, Amberwood, Cacao"
"Vanilla, Tonka Bean, Iris, Sandalwood, Musk, Amber, Vetiver, Cedar, Patchouli"
"Balsa Wood, Haitian Vetiver, Laotian Benzoin"
"Cedar, Vetiver, Sandalwood, Musk"
"Heliotrope, Musk, Lignum Vitae, Amber"
"Amber, patchouli, vanilla, musk, sandalwood"
"Amber, Musk, Cashmere Wood"
"Suede Musk Sandalwood Cashmeran"
"Cedar, Sensual Benzoin"
"Sandalwood"
"Tonka Bean, Atlas Cedar, Vetiver, White Musk, Pepper"
"Leather,Papyrus"
"Sandalwood, Cedarwood"
"Labdanum, Sandalwood, Cypress, Musk, Amber"
"Citrus Wood, Musks, Sandalwood"
"Vanilla, Ambra"
"Orris Root, Musk, Vanilla"
"Tonka bean, amber, benzoin, cedar"
"Tobacco, Patchouli, Vetiver"
"Oak moss, musk, ambergris,, vanilla"
"Acacia Wood"
"Ambergris, Musk"
"Woody Notes, Spices, Musk, Vanilla"
"White Musk, Vetiver, Cedar Wood"
"Woody, Oriental, Musky"
"Ambrette Seeds, Tonka Beans, Musk"
"Cedar, Vetiver"
"Vetiver, Patchouli, Oakmoss, Musk, Sandalwood"
"Caramel, Vanilla,, Patchouli"
"Patchouli, Vanilla Leather"
"King Wood, Salty Amber, Tonka Beans"
"Ambroxan, Benzoin, Woodsy Notes, Vanilla"
"Desert Jasmin, Cherokee Rose, Magnolia Petals, Dakota Lilies, Cedar, Sandalwood, Wild Heather"
"Vetiver, Oakmoss, Leather, Myrrh, Civet, Tonka Bean, Amber"
"Cedar, Ambroxan"
"Musk, Moss"
"Patchouli, White Honey, Amber"
"Oakmoss, Musk, Patchouli, Leather"
"Ebony Wood"
"Indonesian Patchouli, Oakmoss"
"Amber, palisander rosewood"
"Sweet Wood"
"Sandalwood, Leather note, Amber notes, Oud, Muscs note"
"Woody, Spicy"
"Vanilla, Amber, Patchouli, Sandalwood"
"Oined with Damascus, Centifolia Rose"
"Woody, Aandal, Cedar Wood And Musk"
"Musk, vanilla"
"Sandalwood, Tonka Bean, Patchouli, Vanilla"
"Sandalwood, Cedar, Vanilla"
"Musk, Grey Amber, Inoki Wood"
"Cedar, tobacco, patchouli, sandalwood, musk"
"Leather, Woody Notes"
"Amber, Woods, Musk, Patchouli, Sandalwood, Vanilla"
"Cotton Candy,Musk,Sandalwood,Vanilla"
"Vanilla, Benzoin, Musk, Amber"
"Sandalwood, Patchouli"
"Patchouli, Sandalwood, Musk"
"Amber, Sandalwood, Patchouli"
"Tonka Bean, Leather, Sandalwood, Fir, Amber, Patchouli, Musk, Oakmoss, Vetiver, Cedar, Styrax"
"Sandalwood, Amber, Cedar, Oakmoss"
"Sandalwood, Vetiver, Cedarwood, Vanilla"
"Musk, Plum, Cedarwood"
"Sandalwood, Tonka Bean"
"Joshua Tree, Ambroxan"
"Labdanum, Sandalwood, Cypress, Musk, Amber"
"Musk, Vanilla, Woody Notes"
"Nutmeg, Oakmoss, Sandalwood"
"Patchouli, Amber, Musk"
"Roasted Tonka Grain, Laos Benzoin"
"Honey, Patchouli"
"Musk"
"Violet Leaf, Tahiti Tonka, Light Wood"
"Vanille, Tonka Bean"
"Amber, Patchouli, Vanilla, Cedar"
"Leather, Sandalwood, Tonka Bean, Amber, Patchouli, Musk, Oakmoss, Vanilla, Cedar, Tobacco, Fern"
"Virginia Cedar, Leather, Suede, Vetiver"
"Amber, Patchouli"
"Patchouli, musk, vanilla, amber"
"Vetiver, Patchouli"
"Amber, Tonka Beans, Musk"
"Patchouli, Earthy, Dry Amber"
"Pine Tree, Cypress, Laurels"
"Sandalwood"
"Gray Amber,, Musk"
"Sandalwood, Amber, Patchouli, Oakmoss, Vetiver"
"Dry Amber, Vanilla"
"Iris, Vanilla, White Musk, Sandalwood"
"Cedarwood"
"Australian Sandalwood, Musk, Vanilla"
"Sandalwood, Cedar, Vetiver, Vanilla"
"Aromatic Scents"
"Sandalwood, Heliotrope, Amber, Musk"
"Vanilla, Musk"
"White Musk, Vetiver, Cedar Wood"
"Cedarwood, Patchouli, Vetiver, Musk"
"Vetiver, Caraway"
"Sandalwood, Musk, Amber"
"Sandalwood, Tonka,, Evernyl"
"woody notes, patchouli, cedar"
"Woodsy Notes, Vetiver"
"Benzoin, Tonka Bean, Vanille"
"Absolute Vanilla Orchid Tahitensis, Praline, Patchouli, Papyrus"
"Leather, Benzoin, Incense, Cedar, Patchouli"
"Damascus, Centifolia Rose"
"Sandalwood, Heliotrope, Amber, Musk"
"Cashmere Wood, Musk"
"Gaiac Wood"
"White Musk, White Woods, Vanilla orchid"
"Patchouli, Oakmoss, Sandalwood"
"Amber, Benzoin, Cedar, Tonka Beans"
"Sensual Addiction Of The Tonka Bean Note"
"Musk, Patchouli, Sandalwood"
"Vetiver, Vanilla"
"Cedarwood, Vanilla, Tonka Bean, Cybet, Musk, Amber"
"Caraway, Amber, Musk, By Green Tea , Jasmine, Cloves, Oakmoss, Celery Seeds"
"Woodsy Notes"
"Cedar, Sandalwood, Musk, Amber, Iris, Vetiver, Benzoin, Moss, Spices"
"Cedar, Moss, Musk, Amber, Sandalwood"
"Apricot, Lemon Wood."
"Burnt Amber, Cashere Woods, Vanilla, Sandalwood"
"Haitian vetiver, tonka bean, amberwood"
"Amber, Musk, Violet Leaf, Suede"
"Oakmoss, Musk, Leather, Patchouli"
"Cedarwood,Vanilla, Musk"
"Heliotrope, Musk, Lignum Vitae, Amber"
"Tonka Beans"
"Sandalwood, Musk, Patchouli"
"Sandalwood, Musk"
"Labdanum, Sandalwod, Patchouli, Vetiver, Incense, Cedar, White Musk"
"Cedarwood, Patchouli, Sandalwood, Benzoin"
"Amber, Caramel, Praline, Sandalwood, Vanilla"
"Vanilla, tonka bean, patchouli, sandalwood"
"Patchouli,Sandalwood"
"Musk, Sandalwood, Lemon Tree"
"Creamy Amber"
"Voluptuous Sensuality, Living Temple Incense, Amber, Vanilla Bean, Toffee, Tonka Bean"
"Amber, musk"
"Sandalwood, Vetiver, Vanilla, Amber, Musk"
"Incense, Amber, Cedar, Sandalwood, Patchouli, Labdanum, Amber wood"
"balsamic"
"Musk, Patchouli, Cedar Wood"
"White Musk, Blackberry, Raspberry, Amber"
"Sandalwood, Vetiver, Vanilla, Peru Balsam"
"Tonka Bean, Almond, Oakmoss, Vetiver, Cedar"
"Sandalwood, Cashmerean, Musk, Amber, Vanilla"
"Sandalwood, Benzoin, White Musk"
"Musk, Oakmoss, Cedar, Amber"
"Vanilla, Musk, Woody Accords"
"Lily Of The Valley, Woody, Musky"
"Vanilla, Ambergris, Musk, Patchouli"
"Vegetal Amber, Musk, Mahogany"
"Vetiver, Moss, Sandalwood, Musk, Black Currant"
"Amber, Civet, Honey, Lichen, Musk, Sandalwood, Tonka Beans, Vanilla"
"Sandalwood, Cedar, Amber, Labdanum"
"Leather, amber, musk, oakmoss, balsam fir, vetiver, incense, cedar"
"Woody, Oriental, Musky"
"Sandalwood, Vetiver, Amber"
"Amber, Agarwood, Vanilla, Patchouli"
"Vanilla, Sugar, White Musk, Cedar"
"Vetiver, Patchouli, Oakmoss, Musk, Sandalwood"
"Vetiver, Suede, Ambergris"
"Tobacco, Leather, Tonka Bean"
"Honey, Sandalwood, Tonka, Bean, Amber, Musk, Civet, Vanilla, Oakmoss"
"Cedar, Musk, Sandalwood"
"Woody, Amber, Vanilla"
"Dry Amber, Madagascar Vanilla, Patchouli, Cashmere, Dry Amber"
"Sandalwood, Benzoin, White Musk"
"Sandalwood, Amber, Vanilla"
"Musk, Patchouli, Sandalwood, Vanilla, Woody Notes"
"Cedar, Tonka Bean"
"Sandalwood, Amber, Patchouli, Civet, Oakmoss Vetiver"
"Red Cedar White Musk, Patchouli"
"Amber, Musk, Patchouli"
"Musk Wood, Incense, Oakmoss"
"Maple,VanillaStyrax,Benzoin"
"Rose, Sensual Musk"
"Ambroxan, Vanilla"
"Paraguayan Lignum Vitae, Indonesian Patchouli, Laotian Benzoin, Copper Accords"
"Black Musk, Moss, Patchouli"
"Patchouli, Fir, Cedar"
"Iris, Vanilla, White Peach, Powdery Notes"
"Vanilla, Musk"
"Vanilla, Musk, Labdanum"
"Musk, Sandalwood, Cedar, Oakmoss"
"Cashmere Woods"
"Leather, Oakmoss, Amber"
"Musk, Vanilla, Woody Notes"
"Cashmere Wood, Musk"
"Cedar, Vanilla, Amberwood, Patchouli"
"Vetiver, Sandalwood, Musk, Amber"
"Woody, Musk, Amber"
"Guaiac Wood, Woodsy Notes, Virginia Cedar, Amber, Vanilla"
"Cedar, Tonka Bean, Patchouli"
"Leather, Vanilla Pod, Amber"
"Vanilla, Amber"
"Leather, Tonka Bean, Musk, Cedar"
"Amber, Musk"
"Patchouli"
"Cashmeran, Fir"
"Musky Woody"
"Neroli, Orange Blossom, Earthy Vetiver, Saffron"
"Patchouli, Woody Notes, Musk"
"Cedar, Patchouli, Tonka Bean"
"Musk, Sandalwood, Virginia Cedar, Amber, Nutmeg, Vanille, Orris Root"
"Chocolate,cashmere Wood, Patchouli, Tonka Bean"
"Vanilla, Musk, Sandalwood, Guaiac Wood, Amber"
"Woodsy, Tonka Bean"
"Cotton Candy,Musk,Sandalwood,Vanilla"
